Symbol	RAPdb	MSU	path
OsNF-YB1	Os02g0725900	LOC_Os02g49410	data/Gene/Abstract/OS/N/OsNF-YB1
OsNF-YC13	Os01g0183400	LOC_Os01g08790	data/Gene/Abstract/OS/N/OsNF-YC13
OsNHA1|OsSOS1	Os12g0641100	LOC_Os12g44360	data/Gene/Abstract/OS/S/OsSOS1
OsNHX1	Os07g0666900	LOC_Os07g47100	data/Gene/Abstract/OS/N/OsNHX1
OsNHX2|OsNHX3	Os05g0148600	LOC_Os05g05590	data/Gene/Abstract/OS/N/OsNHX3
OsNHX4	Os06g0318500	LOC_Os06g21360	data/Gene/Abstract/OS/N/OsNHX4
OsNHX5	Os09g0286400	LOC_Os09g11450	data/Gene/Abstract/OS/N/OsNHX5
OsNIA1|OsNia1	Os02g0770800	LOC_Os02g53130	data/Gene/Body/OS/N/OsNIA1~OsNia1
OsNIC	Os02g0606800	LOC_Os02g39400	data/Gene/Abstract/OS/N/OsNIC
OsNIN-like2	Os04g0495800	LOC_Os04g41850	data/Gene/Abstract/OS/N/OsNIN-like2
OsNIN-like3	Os01g0236700	LOC_Os01g13540	data/Gene/Abstract/OS/N/OsNIN-like3
OsNIN-like4	Os11g0264300	LOC_Os11g16290	data/Gene/Abstract/OS/N/OsNIN-like4
OsNIN1	Os03g0314800	LOC_Os03g20020	data/Gene/Abstract/OS/N/OsNIN1
OsNIN3	Os02g0529400	LOC_Os02g32730	data/Gene/Abstract/OS/N/OsNIN3
OsNINJA1	Os05g0558800	LOC_Os05g48500	data/Gene/Body/OS/N/OsNINJA1
OsNINJA2	None	None	data/Gene/Body/OS/N/OsNINJA2
OsNIP1;1	Os02g0232900	LOC_Os02g13870	data/Gene/Abstract/OS/N/OsNIP1;1
OsNIP3;1|DTE1	Os10g0513200	LOC_Os10g36924	data/Gene/Abstract/OS/N/OsNIP3;1
OsNIP3;2	Os08g0152000	LOC_Os08g05590	data/Gene/Abstract/OS/N/OsNIP3;2
OsNIP3;3	Os08g0152100	LOC_Os08g05600	data/Gene/Abstract/OS/N/OsNIP3;3
OsNLA1	Os07g0673200	LOC_Os07g47590	data/Gene/Abstract/OS/N/OsNLA1
OsNLA2	Os03g0650900	LOC_Os03g44810	data/Gene/Abstract/OS/N/OsNLA2
OsNMD3	Os10g0573900	LOC_Os10g42320	data/Gene/Abstract/OS/N/OsNMD3
OsNOA1	Os02g0104700	LOC_Os02g01440	data/Gene/Abstract/OS/N/OsNOA1
OsNOMT	Os12g0240900	LOC_Os12g13800	data/Gene/Abstract/OS/N/OsNOMT
Osnop	Os06g0607900	LOC_Os06g40570	data/Gene/Abstract/OS/N/Osnop
OsNope1	Os04g0105400	LOC_Os04g01520	data/Gene/Abstract/OS/N/OsNope1
OsNOT1	Os10g0556600|Os10g0556700|Os10g0556801	LOC_Os10g40780	data/Gene/Abstract/OS/N/OsNOT1
OsNP1	Os10g0524500	LOC_Os10g38050	data/Gene/Abstract/OS/N/OsNP1
OsNPC1	Os03g0826600	LOC_Os03g61130	data/Gene/Abstract/OS/N/OsNPC1
OsNPF2.2	Os12g0638200	LOC_Os12g44100	data/Gene/Abstract/OS/N/OsNPF2.2
OsNPF2.4	Os03g0687000	LOC_Os03g48180	data/Gene/Abstract/OS/N/OsNPF2.4
OsNPF7.2	None	None	data/Gene/Abstract/OS/N/OsNPF7.2
OsNPF7.7	Os10g0579600	LOC_Os10g42870	data/Gene/Abstract/OS/N/OsNPF7.7
OsNPH1b	Os04g0304200	LOC_Os04g23890	data/Gene/Abstract/OS/N/OsNPH1b
OsNPK1-PK|OsMAPKKK62	Os01g0699600	LOC_Os01g50420	data/Gene/Body/OS/N/OsNPK1-PK
OsNPR1|NH1	Os01g0194300	LOC_Os01g09800	data/Gene/Abstract/OS/N/OsNPR1~NH1
OsNPSN11	Os06g0715100	LOC_Os06g50120	data/Gene/Abstract/OS/N/OsNPSN11
OsNPSN12	Os03g0369800	LOC_Os03g25390	data/Gene/Abstract/OS/N/OsNPSN12
OsNPSN13	Os07g0637400	LOC_Os07g44350	data/Gene/Abstract/OS/N/OsNPSN13
OsNRAMP1	Os07g0258400	LOC_Os07g15460	data/Gene/Abstract/OS/N/OsNRAMP1
OsNRAMP3	Os06g0676000	LOC_Os06g46310	data/Gene/Abstract/OS/N/OsNRAMP3
OsNRAMP5	Os07g0257200	LOC_Os07g15370	data/Gene/Abstract/OS/N/OsNRAMP5
OsNramp6	Os01g0503400	LOC_Os01g31870	data/Gene/Abstract/OS/N/OsNramp6
OsNRT1.1A	Os08g0155400	LOC_Os08g05910	data/Gene/Abstract/OS/N/OsNRT1.1A
OsNRT1.3|NRT1.1B|OsNPF6.5	Os10g0554200	LOC_Os10g40600	data/Gene/Abstract/OS/N/OsNRT1.3
OsNRT2.1	Os02g0112100	LOC_Os02g02170	data/Gene/Body/N/NRT2.1
OsNRT2.2	Os02g0112600	LOC_Os02g02190	data/Gene/Abstract/N/NRT2.2
OsNRT2.3	Os01g0704100	LOC_Os01g50820	data/Gene/Abstract/OS/N/OsNRT2.3a~OsNRT2.3b
OsNRT2.4	Os01g0547600	LOC_Os01g36720	data/Gene/Abstract/N/NRT2.4
OsNSP1	Os03g0408600	LOC_Os03g29480	data/Gene/Abstract/OS/N/OsNSP1
OsNSP2	Os03g0263300	LOC_Os03g15680	data/Gene/Abstract/OS/N/OsNSP2
OsNST1|BC14	Os02g0614100	LOC_Os02g40030	data/Gene/Abstract/OS/N/OsNST1~BC14
OsNTL2	Os08g0157900	LOC_Os08g06140	data/Gene/Abstract/OS/N/OsNTL2
OsNTL5	Os08g0562200	LOC_Os08g44820	data/Gene/Abstract/OS/N/OsNTL5
OsNUC1	Os04g0620700	LOC_Os04g52960	data/Gene/Abstract/OS/N/OsNUC1
OsNug2	Os03g0352400	LOC_Os03g22890	data/Gene/Abstract/OS/N/OsNug2
OsNUS1|V1	Os03g0656900	LOC_Os03g45400	data/Gene/Abstract/OS/N/OsNUS1~V1
OsO3L2	Os06g0559400	LOC_Os06g36390	data/Gene/Abstract/OS/O/OsO3L2
OsO3L3	Os02g0227100	LOC_Os02g13370	data/Gene/Abstract/OS/O/OsO3L3
OsOAT	Os03g0643300	LOC_Os03g44150	data/Gene/Abstract/OS/O/OsOAT
OsOBF1|OsbZIP87	Os12g0560900	LOC_Os12g37410	data/Gene/Abstract/OS/O/OsOBF1~OsbZIP87
OsObgC1	Os07g0669200	LOC_Os07g47300	data/Gene/Abstract/O/Obgc
OsOFP14	Os04g0415100	LOC_Os04g33870	data/Gene/Abstract/OS/O/OsOFP14
OsOFP19	Os05g0324600	LOC_Os05g25910	data/Gene/Abstract/OS/O/OsOFP19
OsOFP2	Os01g0625900	LOC_Os01g43610	data/Gene/Abstract/OS/O/OsOFP2
OsOFP6	Os01g0823500	LOC_Os01g60810	data/Gene/Abstract/OS/O/OsOFP6
OsOFP8	Os01g0864000	LOC_Os01g64430	data/Gene/Abstract/OS/O/OsOFP8
OsOMT26|ROMT-15|ROMT15	Os08g0498100	LOC_Os08g38900	data/Gene/Abstract/OS/O/OsOMT26~ROMT-15~ROMT15
OsOPR1	Os06g0216300	LOC_Os06g11290	data/Gene/Abstract/OS/O/OsOPR1
OsOPR7|OG1	Os08g0459600	LOC_Os08g35740	data/Gene/Abstract/OS/O/OsOPR7
OsORAP1	Os09g0365900	LOC_Os09g20090	data/Gene/Abstract/OS/O/OsORAP1
OsORC1	Os06g0187000	LOC_Os06g08790	data/Gene/Abstract/OS/O/OsORC1
OsORC2	Os03g0184700	LOC_Os03g08640	data/Gene/Abstract/OS/O/OsORC2
OsORC3	Os10g0402200	LOC_Os10g26280	data/Gene/Abstract/OS/O/OsORC3
OsORC4	Os01g0683400	LOC_Os01g49010	data/Gene/Abstract/O/ORC4
OsORC5	Os03g0759500	LOC_Os03g55200	data/Gene/Abstract/O/ORC5
OsORC6	Os07g0628600	LOC_Os07g43540	data/Gene/Body/O/ORC6
OsOS9	Os06g0644800	LOC_Os06g43710	data/Gene/Abstract/OS/O/OsOS9
OsOsbHLH010|OsMYL1	Os01g0705700	LOC_Os01g50940	data/Gene/Abstract/OS/O/OsOsbHLH010
OsOSC11|OsIAS1	Os11g0562100	LOC_Os11g35710	data/Gene/Abstract/OS/O/OsOSC11~OsIAS1
OsOSC12	Os08g0223900	None	data/Gene/Abstract/OS/O/OsOSC12
OsOSM1	Os12g0569500	LOC_Os12g38170	data/Gene/Abstract/OS/O/OsOSM1
OSOTP51	Os02g0702000	LOC_Os02g47360	data/Gene/Abstract/OS/O/OSOTP51
OsOTS1	Os06g0487900	LOC_Os06g29310	data/Gene/Abstract/OS/O/OsOTS1
OsOTS2	Os12g0606900	LOC_Os12g41380	data/Gene/Abstract/OS/O/OsOTS2
OsOxi1	Os04g0488700	LOC_Os04g41160	data/Gene/Abstract/OS/O/OsOxi1
OsP|OsBBX9	Os03g0351100	LOC_Os03g22770	data/Gene/Abstract/OS/P/OsP~OsBBX9
OsP5CR	Os01g0948400	LOC_Os01g71990	data/Gene/Abstract/OS/P/OsP5CR
OsP5CS|OsP5CS1	Os05g0455500	LOC_Os05g38150	data/Gene/Abstract/OS/P/OsP5CS~OsP5CS1
OsPAA1	Os03g0180400	LOC_Os03g08280	data/Gene/Abstract/OS/P/OsPAA1
OsPAA2	Os07g0614100	LOC_Os07g42260	data/Gene/Abstract/OS/P/OsPAA2
OsPABN1	Os02g0757900	LOC_Os02g52140	data/Gene/Abstract/OS/P/OsPABN1
OsPABN2	Os06g0219600	LOC_Os06g11620	data/Gene/Abstract/OS/P/OsPABN2
OsPAL	Os02g0626400	LOC_Os02g41650	data/Gene/Body/P/PAL
OsPAO	Os03g0146400	LOC_Os03g05310	data/Gene/Abstract/OS/P/OsPAO
OsPAO1|PAO1	Os01g0710200	LOC_Os01g51320	data/Gene/Abstract/P/PAO1
OsPAP10a	Os01g0776600	LOC_Os01g56880	data/Gene/Abstract/OS/P/OsPAP10a
OsPAP10c	Os12g0637100	LOC_Os12g44020	data/Gene/Abstract/OS/P/OsPAP10c
OsPAP2	Os09g0506000	LOC_Os09g32840	data/Gene/Abstract/OS/P/OsPAP2
OsPAP21b	Os11g0151700	LOC_Os11g05400	data/Gene/Abstract/OS/P/OsPAP21b
OsPAPST1	Os01g0265200	LOC_Os01g16040	data/Gene/Abstract/P/PAPST1
OsPAR1	Os03g0576900	LOC_Os03g37984	data/Gene/Body/OS/P/OsPAR1
OsPBL1	Os02g0513000	LOC_Os02g30900	data/Gene/Abstract/OS/P/OsPBL1
OsPBZ15	Os12g0555100	LOC_Os12g36840	data/Gene/Abstract/OS/P/OsPBZ15
OsPBZ19	Os12g0555300	LOC_Os12g36860	data/Gene/Abstract/OS/P/OsPBZ19
OsPCBP	Os11g0689300	LOC_Os11g46230	data/Gene/Body/OS/P/OsPCBP
OspCKII	Os03g0763000	LOC_Os03g55490	data/Gene/Abstract/OS/P/OspCKII
OsPCL1	Os01g0971800	LOC_Os01g74020	data/Gene/Abstract/P/PCL1
OsPCNA|PCNA	Os02g0805200	LOC_Os02g56130	data/Gene/Abstract/OS/P/OsPCNA~PCNA
OsPCR1	Os10g0112100	LOC_Os10g02300	data/Gene/Abstract/OS/P/OsPCR1
OsPCS1	Os05g0415200	LOC_Os05g34290	data/Gene/Abstract/OS/P/OsPCS1
OsPCS2	Os06g0102300	LOC_Os06g01260	data/Gene/Abstract/OS/P/OsPCS2
OsPDC1	Os05g0469600	LOC_Os05g39310	data/Gene/Abstract/OS/P/OsPDC1
OsPDC2	Os03g0293500	LOC_Os03g18220	data/Gene/Abstract/OS/P/OsPDC2
OsPDC3	Os07g0693100	LOC_Os07g49250	data/Gene/Abstract/OS/P/OsPDC3
OsPDCD5	Os05g0547850	LOC_Os05g47446	data/Gene/Abstract/OS/P/OsPDCD5
OsPDF1A	Os01g0555800	LOC_Os01g37510	data/Gene/Abstract/OS/P/OsPDF1A
OsPDF1B	Os01g0637600	LOC_Os01g45070	data/Gene/Abstract/OS/P/OsPDF1B
OsPDF1B2	Os01g0636600	LOC_Os01g44980	data/Gene/Abstract/OS/P/OsPDF1B2
OsPDIL1;1	Os11g0199200	LOC_Os11g09280	data/Gene/Abstract/OS/P/OsPDIL1;1
OsPDK1	Os07g0637300	LOC_Os07g44330	data/Gene/Abstract/OS/P/OsPDK1
OsPDR20	Os09g0332700	LOC_Os09g16330	data/Gene/Body/OS/P/OsPDR20
OsPDR6|OsABCG31	Os01g0177900	LOC_Os01g08260	data/Gene/Abstract/OS/A/OsABCG31
Ospdr9	Os01g0609300	LOC_Os01g42380	data/Gene/Abstract/OS/P/Ospdr9
OsPDS	Os03g0184000	LOC_Os03g08570	data/Gene/Abstract/OS/P/OsPDS
OsPE	Os03g0241300	LOC_Os03g13810	data/Gene/Abstract/OS/P/OsPE
OsPEAMT1	Os01g0695100	LOC_Os01g50030	data/Gene/Abstract/OS/P/OsPEAMT1
OsPEAMT2	Os05g0548900	LOC_Os05g47540	data/Gene/Abstract/OS/P/OsPEAMT2
OsPELOTA|LML1|Ospelo	Os04g0659900	LOC_Os04g56480	data/Gene/Abstract/OS/P/OsPELOTA
OsPEX11	Os03g0302000	LOC_Os03g19010	data/Gene/Abstract/OS/P/OsPEX11
OsPEX5	Os08g0500100	LOC_Os08g39080	data/Gene/Abstract/OS/P/OsPEX5
OsPFA-DSP1	Os09g0135700	LOC_Os09g05020	data/Gene/Abstract/OS/P/OsPFA-DSP1
OsPFA-DSP2	Os02g0771400	LOC_Os02g53160	data/Gene/Abstract/OS/P/OsPFA-DSP2
OsPGIP1	Os05g0104200	LOC_Os05g01380	data/Gene/Abstract/OS/P/OsPGIP1
OsPGIP2	Os05g0104150	LOC_Os05g01370	data/Gene/Abstract/OS/P/OsPGIP2
OsPGIP4	Os05g0104700	LOC_Os05g01444	data/Gene/Abstract/OS/P/OsPGIP4
OsPgk2	Os02g0169300	LOC_Os02g07260	data/Gene/Abstract/OS/P/OsPgk2
OsPGL1	Os12g0163600	LOC_Os12g06650	data/Gene/Abstract/OS/P/OsPGL1
OsPGLCT	Os01g0133400	LOC_Os01g04190	data/Gene/Abstract/P/PGLCT
OsPGR5	Os08g0566600	LOC_Os08g45190	data/Gene/Abstract/P/PGR5
OsPH1	Os01g0881500	LOC_Os01g65900	data/Gene/Abstract/OS/P/OsPH1
OsPHF1	Os07g0187700	LOC_Os07g09000	data/Gene/Abstract/OS/P/OsPHF1
OsPHF1L	Os03g0799900	LOC_Os03g58570	data/Gene/Body/P/PHF1L
OsPHGPX	Os03g0358100	LOC_Os03g24380	data/Gene/Abstract/OS/P/OsPHGPX
OsPHI-1	Os02g0757100	LOC_Os02g52040	data/Gene/Abstract/OS/P/OsPHI-1
OsPHL3	Os09g0299000	LOC_Os09g12750	data/Gene/Abstract/OS/P/OsPHL3
OsPHO1;1	Os01g0110100	LOC_Os01g02000	data/Gene/Abstract/OS/P/OsPHO1;1
OsPHO1;2	Os02g0809800	LOC_Os02g56510	data/Gene/Abstract/OS/P/OsPHO1;2
OsPHR1|PHR1	Os03g0329900	LOC_Os03g21240	data/Gene/Abstract/OS/P/OsPHR1
OsPHR2	Os07g0438800	LOC_Os07g25710	data/Gene/Abstract/OS/P/OsPHR2
OsPHR3	Os02g0139000	LOC_Os02g04640	data/Gene/Abstract/OS/P/OsPHR3
OsPHR4	Os06g0703900	LOC_Os06g49040	data/Gene/Abstract/OS/P/OsPHR4
OsPHT1	Os06g0184900	LOC_Os06g08580	data/Gene/Abstract/OS/P/OsPHT1
OsPht1;1|OsPT1	Os03g0150600	LOC_Os03g05620	data/Gene/Abstract/OS/P/OsPht1;1~OsPT1
OsPht1;10|OsPT10	Os06g0325200	LOC_Os06g21950	data/Gene/Abstract/OS/P/OsPht1;10~OsPT10
OsPht1;11|OsPT11	Os01g0657100	LOC_Os01g46860	data/Gene/Abstract/OS/P/OsPht1;11~OsPT11
OsPht1;12|OsPT12	Os03g0150500	LOC_Os03g05610	data/Gene/Abstract/OS/P/OsPht1;12~OsPT12
OsPht1;13|OsPT13	Os04g0186800	LOC_Os04g10800	data/Gene/Abstract/OS/P/OsPht1;13~OsPT13
OsPht1;2|OsPT2	Os03g0150800	LOC_Os03g05640	data/Gene/Abstract/OS/P/OsPht1;2~OsPT2
OsPht1;3|OsPT3	Os10g0444600	LOC_Os10g30770	data/Gene/Abstract/OS/P/OsPht1;3~OsPT3
OsPht1;4|OsPT4	Os04g0186400	LOC_Os04g10750	data/Gene/Abstract/OS/P/OsPht1;4~OsPT4
OsPht1;5|OsPT5	Os04g0185600	LOC_Os04g10690	data/Gene/Abstract/OS/P/OsPht1;5~OsPT5
OsPht1;7|OsPT7	Os03g0136400	LOC_Os03g04360	data/Gene/Abstract/OS/P/OsPht1;7~OsPT7
OsPht1;8|OsPT8	Os10g0444700	LOC_Os10g30790	data/Gene/Abstract/OS/P/OsPht1;8~OsPT8
OsPht1;9|OsPT9	Os06g0324800	LOC_Os06g21920	data/Gene/Abstract/OS/P/OsPht1;9~OsPT9
OsPHT2	Os06g0185300	LOC_Os06g08610	data/Gene/Abstract/OS/P/OsPHT2
OsPHY2	Os03g0818100	LOC_Os03g60370	data/Gene/Abstract/OS/P/OsPHY2
OsPI1	Os01g0838350	None	data/Gene/Abstract/OS/P/OsPI1
OsPi304	Os08g0205150	LOC_Os08g10440	data/Gene/Abstract/OS/P/OsPi304
OsPI4K1	Os03g0711200	LOC_Os03g50320	data/Gene/Abstract/OS/P/OsPI4K1
OsPI4K2	Os11g0209700	LOC_Os11g10420	data/Gene/Abstract/OS/P/OsPI4K2
OsPIANK1	Os11g0182500	LOC_Os11g07980	data/Gene/Abstract/OS/P/OsPIANK1
OsPID	Os12g0614600	LOC_Os12g42020	data/Gene/Abstract/OS/P/OsPID
OsPIDlike	Os01g0174700	LOC_Os01g07940	data/Gene/Body/OS/P/OsPIDlike
OsPIE1	Os01g0954400	LOC_Os01g72480	data/Gene/Abstract/OS/P/OsPIE1
OsPIL11	Os12g0610200	LOC_Os12g41650	data/Gene/Abstract/OS/P/OsPIL11
OsPIL12	Os03g0639300	LOC_Os03g43810	data/Gene/Abstract/OS/P/OsPIL12
OsPIL13|OsPIL1	Os03g0782500	LOC_Os03g56950	data/Gene/Abstract/OS/P/OsPIL13~OsPIL1
OsPIL14|OsPIF14	Os07g0143200	LOC_Os07g05010	data/Gene/Abstract/OS/P/OsPIL14
OsPIL15	Os01g0286100	None	data/Gene/Abstract/OS/P/OsPIL15
OsPIMT1	Os08g0557000	LOC_Os08g44280	data/Gene/Abstract/OS/P/OsPIMT1
OsPIMT2	Os04g0481400	LOC_Os04g40540	data/Gene/Abstract/OS/P/OsPIMT2
OsPIN1|REH1|PIN1b	Os02g0743400	LOC_Os02g50960	data/Gene/Abstract/OS/P/OsPIN1~REH1
OsPIN2|LRA1	Os06g0660200	LOC_Os06g44970	data/Gene/Abstract/OS/P/OsPIN2
OsPIN3t	Os01g0643300	LOC_Os01g45550	data/Gene/Abstract/OS/P/OsPIN3t
OsPIN5b	Os08g0529000	LOC_Os08g41720	data/Gene/Abstract/OS/P/OsPIN5b
OsPIP1;1|RWC1	Os02g0666200	LOC_Os02g44630	data/Gene/Abstract/R/RWC1
OsPIP1;2	Os04g0559700	LOC_Os04g47220	data/Gene/Abstract/OS/P/OsPIP1;2
OsPIP2;3	Os04g0521100	LOC_Os04g44060	data/Gene/Abstract/OS/P/OsPIP2;3
OsPIP2;4	Os07g0448100	LOC_Os07g26630	data/Gene/Abstract/OS/P/OsPIP2;4
OsPIP2;5	Os07g0448400	LOC_Os07g26660	data/Gene/Abstract/OS/P/OsPIP2;5
OsPIP2;6	Os04g0233400	LOC_Os04g16450	data/Gene/Abstract/OS/P/OsPIP2;6
OsPIP2;7	Os09g0541000	LOC_Os09g36930	data/Gene/Abstract/OS/P/OsPIP2;7
OsPIPK1	Os03g0701800	LOC_Os03g49510	data/Gene/Abstract/OS/P/OsPIPK1
OsPK1	Os11g0148500	LOC_Os11g05110	data/Gene/Abstract/OS/P/OsPK1
OsPK10|Pid2	Os06g0494100	LOC_Os06g29810	data/Gene/Abstract/P/Pid2
OsPK2|W59|OsPKpalpha1	Os07g0181000	LOC_Os07g08340	data/Gene/Abstract/OS/P/OsPK2
OsPKS1|YY2|OsLAP6	Os10g0484800	LOC_Os10g34360	data/Gene/Abstract/OS/P/OsPKS1~YY2
OsPKS2	Os07g0411300	LOC_Os07g22850	data/Gene/Abstract/OS/P/OsPKS2
OsPLC1	Os07g0694000	LOC_Os07g49330	data/Gene/Abstract/OS/P/OsPLC1
OsPLC4	Os05g0127200	LOC_Os05g03610	data/Gene/Abstract/OS/P/OsPLC4
OsPLDalpha1	Os01g0172400	LOC_Os01g07760	data/Gene/Abstract/OS/P/OsPLDalpha1
OsPLDalpha4	Os06g0604200	LOC_Os06g40170	data/Gene/Abstract/OS/P/OsPLDalpha4
OsPLDalpha5	Os06g0604300	LOC_Os06g40180	data/Gene/Abstract/OS/P/OsPLDalpha5
OsPLDbeta1	Os10g0524400	LOC_Os10g38060	data/Gene/Abstract/OS/P/OsPLDbeta1
OsPLIM2a	Os02g0641000	LOC_Os02g42820	data/Gene/Abstract/OS/P/OsPLIM2a
OsPLIM2b	Os04g0532500	LOC_Os04g45010	data/Gene/Abstract/OS/P/OsPLIM2b
OsPLS1	Os06g0662000	LOC_Os06g45120	data/Gene/Abstract/OS/P/OsPLS1
OsPLS3|OsGCNT	Os12g0618800	LOC_Os12g42420	data/Gene/Abstract/OS/P/OsPLS3
OsPM19L1|OsPM1	Os05g0381400	LOC_Os05g31670	data/Gene/Abstract/OS/P/OsPM19L1
OsPME1	Os03g0309400	LOC_Os03g19610	data/Gene/Abstract/OS/P/OsPME1
OsPMEI28	Os08g0108100	LOC_Os08g01670	data/Gene/Abstract/OS/P/OsPMEI28
OsPMM	Os04g0682300	LOC_Os04g58580	data/Gene/Body/OS/P/OsPMM
OsPMS1	Os02g0592300	LOC_Os02g37920	data/Gene/Abstract/OS/P/OsPMS1
OsPNH1	Os06g0597400	LOC_Os06g39640	data/Gene/Abstract/OS/P/OsPNH1
OsPOD|prx11	Os01g0294700	LOC_Os01g19020	data/Gene/Body/OS/P/OsPOD~prx11
OsPollambda	Os06g0237200	LOC_Os06g13020	data/Gene/Body/OS/P/OsPollambda
OsPOLP1	Os08g0175300	LOC_Os08g07840	data/Gene/Abstract/OS/P/OsPOLP1
OsPOP5	Os02g0290600	LOC_Os02g18850	data/Gene/Body/OS/P/OsPOP5
OsPORA	Os04g0678700	LOC_Os04g58200	data/Gene/Abstract/OS/P/OsPORA
OsPORB|FGL	Os10g0496900	LOC_Os10g35370	data/Gene/Abstract/OS/P/OsPORB~FGL
OsPOX1|ddOs319	Os01g0263300	LOC_Os01g15830	data/Gene/Abstract/OS/P/OsPOX1~ddOs319
OsPP18|OsPP2C10	Os02g0149800	LOC_Os02g05630	data/Gene/Abstract/OS/P/OsPP18
OsPP1c	Os03g0268000	LOC_Os03g16110	data/Gene/Abstract/OS/P/OsPP1c
OsPP2A-1	Os06g0574500	LOC_Os06g37660	data/Gene/Abstract/OS/P/OsPP2A-1
OsPP2A-2	Os03g0805300	LOC_Os03g59060	data/Gene/Abstract/OS/P/OsPP2A-2
OsPP2A-3	Os02g0217600	LOC_Os02g12580	data/Gene/Abstract/OS/P/OsPP2A-3
OsPP2AB	Os10g0476600	LOC_Os10g33680	data/Gene/Abstract/OS/P/OsPP2AB
OsPP2C09|OsPP15|OsPYL2	Os01g0846300	LOC_Os01g62760	data/Gene/Abstract/OS/P/OsPP2C09~OsPP15
OsPP2C49	Os05g0457200	LOC_Os05g38290	data/Gene/Abstract/OS/P/OsPP2C49
OsPP2C51	Os05g0572700	LOC_Os05g49730	data/Gene/Abstract/OS/P/OsPP2C51
Osppc4	Os01g0208700	LOC_Os01g11054	data/Gene/Abstract/OS/P/Osppc4
OsPPDKA	Os03g0432100	LOC_Os03g31750	data/Gene/Abstract/OS/P/OsPPDKA
OspPGM	Os10g0189100	LOC_Os10g11140	data/Gene/Abstract/OS/P/OspPGM
OsPPi-PFK	Os05g0194900	LOC_Os05g10650	data/Gene/Body/OS/P/OsPPi-PFK
OsPPKL2	Os05g0144400	LOC_Os05g05240	data/Gene/Abstract/OS/P/OsPPKL2
OsPPKL3	Os12g0617900	LOC_Os12g42310	data/Gene/Abstract/OS/P/OsPPKL3
OspPLAIIIalpha	Os03g0254400	LOC_Os03g14950	data/Gene/Abstract/OS/P/OspPLAIIIalpha
OsPPR1	Os09g0413300	LOC_Os09g24680	data/Gene/Abstract/OS/P/OsPPR1
OsPPR6	Os05g0574800	LOC_Os05g49920	data/Gene/Abstract/OS/P/OsPPR6
OsPPR676	Os03g0215900	LOC_Os03g11670	data/Gene/Abstract/OS/P/OsPPR676
OsPPT1	Os08g0322600	LOC_Os08g23320	data/Gene/Abstract/OS/P/OsPPT1
OsPR10a|PBZ1	Os12g0555500	LOC_Os12g36880	data/Gene/Abstract/OS/P/OsPR10a~PBZ1
OsPR10b|OsPBZc	Os12g0555200	LOC_Os12g36850	data/Gene/Abstract/OS/P/OsPR10b
OsPR1a|OsSCP	Os07g0129200	LOC_Os07g03710	data/Gene/Abstract/OS/P/OsPR1a
OsPR1b	Os01g0382000	LOC_Os01g28450	data/Gene/Abstract/OS/P/OsPR1b
OsPR5|Pir2|PR-5|PR5-1	Os12g0628600	LOC_Os12g43380|LOC_Os12g43430	data/Gene/Abstract/P/PR5
OsPRA1	Os05g0474400	LOC_Os05g39670	data/Gene/Body/OS/P/OsPRA1
OsPRA2	Os06g0714600	LOC_Os06g50060	data/Gene/Abstract/OS/P/OsPRA2
OsPRAGL	Os12g0197100	LOC_Os12g09540	data/Gene/Body/OS/P/OsPRAGL
OsPRI1	Os08g0138500	LOC_Os08g04390	data/Gene/Abstract/OS/P/OsPRI1
OsPrk	Os02g0698000	LOC_Os02g47020	data/Gene/Abstract/OS/P/OsPrk
OsProDH	Os10g0550900	LOC_Os10g40360	data/Gene/Body/OS/P/OsProDH
OsProT|ProT	Os03g0644400	LOC_Os03g44230	data/Gene/Abstract/OS/P/OsProT~ProT
OsPRP|RePRP1.1	Os05g0226900	LOC_Os05g13900	data/Gene/Abstract/R/RePRP1.1
OsPRP3	Os10g0148100	LOC_Os10g05750	data/Gene/Abstract/OS/P/OsPRP3
OsPRR1	Os02g0618200	LOC_Os02g40510	data/Gene/Abstract/OS/P/OsPRR1
OsPS1|OsOSC7	Os11g0189600	LOC_Os11g08569	data/Gene/Abstract/OS/P/OsPS1~OsOSC7
OsPsbS|psbS1	Os01g0869800	LOC_Os01g64960	data/Gene/Abstract/P/psbS1
OsPSK	Os06g0633300	LOC_Os06g42680	data/Gene/Abstract/OS/P/OsPSK
OsPSY|OsPSY3	Os09g0555500	LOC_Os09g38320	data/Gene/Abstract/OS/P/OsPSY~OsPSY3
OspTAC2	Os03g0824100	LOC_Os03g60910	data/Gene/Abstract/OS/P/OspTAC2
OsPTF1	Os06g0193400	LOC_Os06g09370	data/Gene/Abstract/OS/P/OsPTF1
OsPti1a	Os05g0135800	LOC_Os05g04520	data/Gene/Abstract/OS/P/OsPti1a
OsPTP1	Os12g0174800	LOC_Os12g07590	data/Gene/Abstract/OS/P/OsPTP1
OsPTP2	Os11g0180200	LOC_Os11g07850	data/Gene/Abstract/OS/P/OsPTP2
OsPTR6|PTR6|OsNPF7.3	Os04g0597800	LOC_Os04g50950	data/Gene/Abstract/OS/P/OsPTR6
OsPTR7|OsNPF8.1	Os01g0142800	LOC_Os01g04950	data/Gene/Abstract/OS/P/OsPTR7
OsPTR9|OsNPF8.20	Os06g0706400	LOC_Os06g49250	data/Gene/Abstract/OS/P/OsPTR9
